Code,Title,Genre,MPAA,Country,Language,Rating_User,Rating_Count,Release_Date,Budget,Sales_Opening,Sales_Gross
tt0164318,Across the Line,"('Drama', 'Thriller')",UNRATED,USA,ENGLISH,5.8,193,2000-02-01,,,
tt0165400,Nautilus,"('Action', 'Sci-Fi')",R,USA,ENGLISH,3.7,182,2000-04-18,,,
tt0165800,The Giving Tree,"('Drama', 'Thriller')",R,USA,ENGLISH,4.1,467,2000-03-07,,,
tt0165928,Revenge,"('Thriller',)",UNRATED,CANADA,ENGLISH,4.4,205,2000-05-14,,,
tt0165929,Romeo Must Die,"('Action', 'Crime', 'Thriller')",R,USA,ENGLISH,6.1,61922,2000-03-22,25.0,18.014503,55.973336
tt0166013,When the Sky Falls,"('Biography', 'Crime', 'Drama')",R,UK,ENGLISH,6.6,644,2000-06-16,,,
tt0166192,Finding Kelly,"('Comedy', 'Family', 'Mystery')",PG ,USA,ENGLISH,3.0,191,2000-01-04,,,
tt0167203,I Dreamed of Africa,"('Adventure', 'Drama', 'Romance')",PG-13,USA,ENGLISH,5.6,4053,2000-05-05,50.0,2.411445,6.543194
tt0167367,Red Team,"('Action', 'Crime', 'Thriller')",R,CANADA,ENGLISH,4.5,445,2001-01-23,,,
tt0168504,A Better Way to Die,"('Action', 'Comedy', 'Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,5.7,1422,2001-09-29,,,
tt0168612,The Playaz Court,"('Crime', 'Drama', 'Mystery')",R,USA,ENGLISH,5.6,144,,,,
tt0168629,Dancer in the Dark,"('Crime', 'Drama', 'Musical')",R,DENMARK,ENGLISH,8.0,90180,2000-10-06,12.8,0.091612,4.184036
tt0168631,Innocents,"('Thriller',)",R,USA,ENGLISH,4.8,479,2002-02-06,,,
tt0168856,A Fish Tale,"('Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical', 'Sci-Fi')",UNRATED,GERMANY,ENGLISH,5.9,5081,2001-06-29,,,
tt0169122,Perfumed Garden,"('Drama', 'Romance')",R,USA,ENGLISH,3.4,371,2000-09-19,,,
tt0169324,Tick Tock,"('Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,6.1,567,2001-09-18,,,
tt0170016,How the Grinch Stole Christmas,"('Comedy', 'Family', 'Fantasy')",PG ,USA,ENGLISH,6.1,168122,2000-11-17,123.0,55.08233,260.044825
tt0170452,Prince of Central Park,"('Action', 'Adventure', 'Drama')",PG-13,USA,ENGLISH,5.2,503,2000-12-25,7.0,0.00581,0.00581
tt0170691,Tigerland,"('Drama', 'War')",R,USA,ENGLISH,7.0,35693,2001-05-24,10.0,0.026715,0.139692
tt0171356,Gun Shy,"('Comedy', 'Crime', 'Romance')",R,USA,ENGLISH,5.7,6435,2000-03-09,10.0,0.703109,1.631839
tt0171359,Hamlet,"('Drama', 'Romance', 'Thriller')",R,USA,ENGLISH,6.0,8598,2000-06-23,2.0,0.062253,1.568749
tt0171433,Keeping the Faith,"('Comedy', 'Drama', 'Romance')",PG-13,USA,ENGLISH,6.4,47236,2000-04-14,29.0,8.078671,37.04788
tt0171580,Nurse Betty,"('Comedy', 'Crime', 'Drama', 'Romance')",R,GERMANY,ENGLISH,6.2,31479,2000-09-08,24.0,7.14595,25.16727
tt0172464,The Million Dollar Kid,"('Adventure', 'Family', 'Comedy', 'Action')",PG ,USA,ENGLISH,2.6,345,2001-04-15,,,
tt0172495,Gladiator,"('Action', 'Adventure', 'Drama')",R,USA,ENGLISH,8.5,1157694,2000-05-05,103.0,34.819017,187.705427
tt0172632,Joe Gould's Secret,"('Drama',)",R,USA,ENGLISH,6.6,1420,2000-05-26,,0.03876,0.641117
tt0172699,Labor Pains,"('Comedy', 'Drama', 'Romance')",R,USA,ENGLISH,4.6,183,2000-11-07,,,
tt0172794,The Apostate,"('Crime', 'Thriller', 'Horror', 'Mystery')",R,USA,ENGLISH,4.2,342,2000-09-05,3.4,,
tt0172949,Party Crasher: My Bloody Birthday,"('Horror',)",R,USA,ENGLISH,3.7,60,2000-10-17,0.1,,
tt0173716,Cecil B. DeMented,"('Comedy', 'Crime', 'Thriller')",R,FRANCE,ENGLISH,6.2,12303,2000-09-01,10.0,0.127141,1.284646
tt0174336,Whipped,"('Comedy', 'Romance')",R,USA,ENGLISH,4.4,3771,2000-09-01,3.0,2.729625,4.142507
tt0174480,Autumn in New York,"('Drama', 'Romance')",PG-13,USA,ENGLISH,5.6,22640,2000-08-11,65.0,10.987006,37.761915
tt0175142,Scary Movie,"('Comedy',)",R,USA,ENGLISH,6.2,208667,2000-07-07,19.0,42.346669,157.019771
tt0175526,Cherry Falls,"('Horror', 'Mystery', 'Thriller')",R,USA,ENGLISH,5.1,10959,2000-08-25,14.0,,
tt0176244,Tripfall,"('Thriller',)",R,USA,ENGLISH,3.2,340,2000-06-27,,,
tt0176579,Bullfighter,"('Action', 'Fantasy', 'Western')",R,USA,ENGLISH,2.4,377,2003-04-22,,,
tt0176650,Delta Force One: The Lost Patrol,"('Action',)",R,USA,ENGLISH,2.7,371,2000-10-05,,,
tt0176783,Gossip,"('Drama', 'Mystery', 'Thriller')",R,USA,ENGLISH,5.9,13423,2000-04-21,24.0,2.321729,5.10882
tt0177068,Once in the Life,"('Crime', 'Drama')",R,USA,ENGLISH,5.3,632,2000-10-27,,0.028358,0.053454
tt0177185,The Rowdy Girls,"('Comedy', 'Romance', 'Western')",R,USA,ENGLISH,3.8,299,2000-04-25,,,
tt0177650,Company Man,"('Comedy',)",PG-13,FRANCE,ENGLISH,5.4,1882,2000-05-03,16.0,0.074743,0.146028
tt0177888,King of the Jungle,"('Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,6.1,492,2000-10-12,,0.011652,0.027161
tt0177971,The Perfect Storm,"('Action', 'Adventure', 'Drama', 'Thriller')",PG-13,USA,ENGLISH,6.4,143888,2000-06-30,140.0,41.325042,182.618434
tt0178043,Stranger Than Fiction,"('Thriller', 'Comedy')",R,USA,ENGLISH,6.3,1167,2001-05-19,,,
tt0178050,Sunset Strip,"('Comedy', 'Drama')",R,USA,ENGLISH,5.7,1365,2000-08-18,,0.003926,0.003926
tt0179183,Fortress 2,"('Action', 'Sci-Fi')",R,LUXEMBOURG,ENGLISH,4.5,5966,2000-03-02,11.0,,
tt0179443,Rancid Aluminum,"('Comedy', 'Crime', 'Drama', 'Thriller')",R,UK,ENGLISH,3.5,999,2000-01-21,12.0,,
tt0179473,"South of Heaven, West of Hell","('Drama', 'Western')",R,USA,ENGLISH,4.2,1289,2000-01-28,4.0,0.016609,0.016609
tt0179653,Astoria,"('Drama',)",R,USA,ENGLISH,7.2,64,2006-03-28,,,0.044025
tt0179861,Icebreaker,"('Action', 'Drama')",PG-13,USA,ENGLISH,3.9,823,2000-05-01,,,
tt0180073,Quills,"('Biography', 'Drama')",R,UK,ENGLISH,7.3,48193,2000-12-25,13.5,0.249383,7.060876
tt0180093,Requiem for a Dream,"('Drama',)",R,USA,ENGLISH,8.3,674373,2000-12-15,4.5,0.06477,3.635482
tt0180303,If You Only Knew,"('Romance', 'Comedy')",PG-13,GERMANY,ENGLISH,5.7,573,2002-06-21,,,
tt0180837,Bossa Nova,"('Comedy', 'Romance', 'Drama')",R,BRAZIL,PORTUGUESE,6.5,1643,2000-05-26,,0.022442,1.816792
tt0181151,What Planet Are You From?,"('Comedy', 'Sci-Fi')",R,USA,ENGLISH,5.6,8649,2000-03-03,60.0,3.008746,6.291602
tt0181536,Finding Forrester,"('Drama',)",PG-13,USA,ENGLISH,7.3,77752,2001-01-12,43.0,0.701207,51.804714
tt0181836,The Specials,"('Action', 'Comedy', 'Fantasy', 'Sci-Fi')",R,USA,ENGLISH,5.9,2070,2000-09-18,1.0,0.010131,0.012996
tt0181865,Traffic,"('Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,7.6,182889,2001-01-05,48.0,0.184725,124.115725
tt0181875,Almost Famous,"('Adventure', 'Comedy', 'Drama', 'Music')",R,USA,ENGLISH,7.9,229346,2000-09-22,60.0,2.314646,32.53485
tt0181984,Boiler Room,"('Crime', 'Drama', 'Thriller')",R,USA,ENGLISH,7.0,45439,2000-02-18,7.0,6.722884,16.938179
tt0182295,Love's Labour's Lost,"('Romance', 'Comedy', 'Musical')",PG ,UK,ENGLISH,6.1,4105,2000-03-31,13.0,0.024496,0.284291
tt0182508,Urbania,"('Drama',)",R,USA,ENGLISH,7.0,2824,2001-08-09,0.225,0.072129,1.032075
tt0183280,Intrepid,"('Action', 'Adventure', 'Drama', 'Thriller')",R,USA,ENGLISH,3.4,319,2000-04-11,,,
tt0183423,Love Beat the Hell Outta Me,"('Drama',)",R,USA,LATIN,3.8,84,2000-06-30,,,
tt0183505,"Me, Myself & Irene","('Comedy',)",R,USA,ENGLISH,6.6,204540,2000-06-23,51.0,24.209385,90.570999
tt0183523,Mission to Mars,"('Adventure', 'Sci-Fi', 'Thriller')",PG ,USA,ENGLISH,5.6,65784,2000-03-10,100.0,22.855247,60.883407
tt0183659,Pollock,"('Biography', 'Drama')",R,USA,ENGLISH,7.0,25121,2001-03-23,6.0,0.044244,8.596914
tt0183808,Spanish Judges,"('Crime', 'Drama')",R,USA,ENGLISH,5.1,466,2000-10-16,3.5,,
tt0184858,Reindeer Games,"('Action', 'Adventure', 'Crime', 'Thriller')",R,USA,ENGLISH,5.7,34338,2000-02-25,42.0,8.128356,23.360779
tt0184894,Shanghai Noon,"('Action', 'Adventure', 'Comedy', 'Western')",PG-13,USA,ENGLISH,6.6,108366,2000-05-26,55.0,19.647065,56.937502
tt0184907,Snow Day,"('Adventure', 'Comedy', 'Family')",PG ,USA,ENGLISH,5.0,10362,2000-02-11,13.0,14.331819,60.020107
tt0185007,Whispers: An Elephant's Tale,"('Family',)",UNRATED,USA,ENGLISH,5.2,240,2000-03-10,4.0,,0.25
tt0185014,Wonder Boys,"('Comedy', 'Drama')",R,USA,ENGLISH,7.4,57814,2000-02-25,55.0,5.808919,19.389454
tt0185183,Battlefield Earth,"('Action', 'Adventure', 'Sci-Fi')",PG-13,USA,ENGLISH,2.4,71147,2000-05-12,73.0,11.548898,21.471685
tt0185431,Little Nicky,"('Comedy', 'Fantasy')",PG-13,USA,ENGLISH,5.3,88981,2000-11-10,85.0,16.063904,39.464775
tt0186045,Drowning Mona,"('Comedy', 'Crime', 'Mystery')",PG-13,USA,ENGLISH,5.6,12463,2000-03-03,6.0,5.802229,15.427192
tt0186151,Frequency,"('Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller')",PG-13,USA,ENGLISH,7.4,92075,2000-04-28,31.0,9.025584,45.010278
tt0186183,The Guilty,"('Crime', 'Drama', 'Thriller')",R,UK,ENGLISH,6.2,2874,2000-06-01,14.0,,
tt0186549,The Simian Line,"('Drama', 'Romance')",R,USA,ENGLISH,5.7,332,2000-01-15,2.0,,
tt0186566,Space Cowboys,"('Action', 'Adventure', 'Thriller')",PG-13,USA,ENGLISH,6.4,66587,2000-08-04,65.0,18.093776,90.464773
tt0186719,The Young Unknowns,"('Drama',)",R,USA,ENGLISH,4.3,125,2000-03-12,,0.004855,0.058163
tt0186894,Bounce,"('Drama', 'Romance')",PG-13,USA,ENGLISH,5.7,18856,2000-11-17,35.0,11.423716,36.779296
tt0186975,Down to You,"('Comedy', 'Drama', 'Romance')",PG-13,USA,ENGLISH,4.9,13297,2000-01-21,35.0,7.602507,20.03531
tt0187078,Gone in Sixty Seconds,"('Action', 'Crime', 'Thriller')",PG-13,USA,ENGLISH,6.5,239783,2000-06-09,90.0,25.336048,101.648571
tt0187387,Living the Life,"('Crime', 'Drama')",R,USA,ENGLISH,5.6,111,,,,
tt0187393,The Patriot,"('Action', 'Drama', 'History', 'War')",R,USA,ENGLISH,7.2,230763,2000-06-28,110.0,22.41371,113.330342
tt0187559,Playing Mona Lisa,"('Comedy',)",R,USA,ENGLISH,6.1,755,2000-05-01,3.0,,
tt0187696,Anatomie,"('Horror', 'Thriller')",R,GERMANY,GERMAN,6.1,10841,2000-02-03,,0.005725,0.005725
tt0187750,Primary Suspect,"('Action', 'Thriller', 'Mystery')",UNRATED,USA,ENGLISH,5.0,316,2000-06-24,,,
tt0187761,Brooklyn Sonnet,"('Drama', 'Action')",R,USA,ENGLISH,5.8,66,,,,
tt0188055,Mercy,"('Mystery', 'Thriller')",R,USA,ENGLISH,5.4,2010,2000-02-11,,,
tt0188160,Price of Glory,"('Drama', 'Sport')",PG-13,USA,ENGLISH,6.4,763,2000-03-31,18.0,1.611833,3.434515
tt0188518,Complicity,"('Thriller', 'Drama')",R,UK,ENGLISH,5.9,726,2000-07-05,,,
tt0188688,Insatiable Wives,"('Drama', 'Fantasy', 'Romance')",R,USA,ENGLISH,4.7,110,2007-09-10,,,
tt0189456,Cut,"('Comedy', 'Thriller', 'Horror', 'Mystery')",R,AUSTRALIA,ENGLISH,4.2,2910,2000-03-02,,,
